Sport,Game_Type,Entry_Key,Entry,Contest_Key,Contest_Date_EST,Place,Points,Winnings_Non_Ticket,Winnings_Ticket,Contest_Entries,Entry_Fee,Prize_Pool,Places_Paid
MLB,Classic,2750421702,MLB $1K Quarter Jukebox [Just $0.25!]  (Night),110363199,7/7/21 21:40,246,130.4,$0.75 ,$0.00 ,4756,$0.25 ,"$1,000.00 ",1104
MLB,Classic,2750421656,MLB $10K mini-MAX [150 Entry Max] (4/4),110362838,7/7/21 19:05,2297,125.1,$1.00 ,$0.00 ,23781,$0.50 ,"$10,000.00 ",5467
MLB,Classic,2750421653,MLB $10K mini-MAX [150 Entry Max] (1/4),110362838,7/7/21 19:05,14955,83,$0.00 ,$0.00 ,23781,$0.50 ,"$10,000.00 ",5467
MLB,Classic,2750421654,MLB $10K mini-MAX [150 Entry Max] (2/4),110362838,7/7/21 19:05,20419,62.4,$0.00 ,$0.00 ,23781,$0.50 ,"$10,000.00 ",5467
MLB,Classic,2750421655,MLB $10K mini-MAX [150 Entry Max] (3/4),110362838,7/7/21 19:05,22853,42,$0.00 ,$0.00 ,23781,$0.50 ,"$10,000.00 ",5467
MLB,Tiers,2750403502,MLB Tiers $750 Quarter Jukebox [Just $0.25!] (1/4),110363135,7/7/21 19:05,524,76,$0.50 ,$0.00 ,3567,$0.25 ,$750.00 ,812
MLB,Tiers,2750403504,MLB Tiers $750 Quarter Jukebox [Just $0.25!] (3/4),110363135,7/7/21 19:05,1024,68,$0.00 ,$0.00 ,3567,$0.25 ,$750.00 ,812
MLB,Tiers,2750403503,MLB Tiers $750 Quarter Jukebox [Just $0.25!] (2/4),110363135,7/7/21 19:05,1491,62,$0.00 ,$0.00 ,3567,$0.25 ,$750.00 ,812
MLB,Tiers,2750403505,MLB Tiers $750 Quarter Jukebox [Just $0.25!] (4/4),110363135,7/7/21 19:05,1750,59,$0.00 ,$0.00 ,3567,$0.25 ,$750.00 ,812
MLB,Showdown Captain Mode,2750421828,MLB Showdown $300 Quarter Jukebox [Just $0.25!] (OAK vs HOU),110363162,7/7/21 20:10,1213,40.85,$0.00 ,$0.00 ,1426,$0.25 ,$300.00 ,329
MLB,Showdown Captain Mode,2750403453,MLB Showdown $300 Quarter Jukebox [Just $0.25!] (MIL vs NYM),110363143,7/7/21 19:10,104,51.2,$0.75 ,$0.00 ,1426,$0.25 ,$300.00 ,329
MLB,Showdown Captain Mode,2750403433,MLB Showdown $300 Quarter Jukebox [Just $0.25!] (BOS vs LAA),110363124,7/7/21 16:07,1390,0,$0.00 ,$0.00 ,1426,$0.25 ,$300.00 ,329
MLB,Classic,2750411630,MLB $3K mini-MAX [150 Entry Max] (Early) (2/2),110362887,7/7/21 12:10,1490,128.6,$0.00 ,$0.00 ,7134,$0.50 ,"$3,000.00 ",1480
MLB,Classic,2750411629,MLB $3K mini-MAX [150 Entry Max] (Early) (1/2),110362887,7/7/21 12:10,3232,112.55,$0.00 ,$0.00 ,7134,$0.50 ,"$3,000.00 ",1480
MLB,Tiers,2750367902,MLB Tiers $500 Quarter Jukebox [Just $0.25!] (Early) (1/2),110363081,7/7/21 12:10,1630,47,$0.00 ,$0.00 ,2378,$0.25 ,$500.00 ,536
MLB,Tiers,2750367903,MLB Tiers $500 Quarter Jukebox [Just $0.25!] (Early) (2/2),110363081,7/7/21 12:10,1889,39,$0.00 ,$0.00 ,2378,$0.25 ,$500.00 ,536
MLB,Classic,2750403199,MLB $400 Quarter Jukebox [Just $0.25!] (Afternoon),110363108,7/7/21 14:05,18,127.6,$1.50 ,$0.00 ,1902,$0.25 ,$400.00 ,442
MLB,Showdown Captain Mode,2750403428,MLB Showdown $300 Quarter Jukebox [Just $0.25!] (CIN vs KC),110363115,7/7/21 14:10,1127,51.5,$0.00 ,$0.00 ,1426,$0.25 ,$300.00 ,329
MLB,Showdown Captain Mode,2750403410,MLB Showdown $100 Dime Time [Just $0.10!] (CWS vs MIN) (1/10),110365330,7/7/21 13:10,221,87.95,$0.20 ,$0.00 ,1189,$0.10 ,$100.00 ,277
MLB,Showdown Captain Mode,2750403411,MLB Showdown $100 Dime Time [Just $0.10!] (CWS vs MIN) (2/10),110365330,7/7/21 13:10,221,87.95,$0.20 ,$0.00 ,1189,$0.10 ,$100.00 ,277
MLB,Showdown Captain Mode,2750403412,MLB Showdown $100 Dime Time [Just $0.10!] (CWS vs MIN) (3/10),110365330,7/7/21 13:10,221,87.95,$0.20 ,$0.00 ,1189,$0.10 ,$100.00 ,277
MLB,Showdown Captain Mode,2750403413,MLB Showdown $100 Dime Time [Just $0.10!] (CWS vs MIN) (4/10),110365330,7/7/21 13:10,221,87.95,$0.20 ,$0.00 ,1189,$0.10 ,$100.00 ,277
MLB,Showdown Captain Mode,2750403414,MLB Showdown $100 Dime Time [Just $0.10!] (CWS vs MIN) (5/10),110365330,7/7/21 13:10,221,87.95,$0.20 ,$0.00 ,1189,$0.10 ,$100.00 ,277
MLB,Showdown Captain Mode,2750403415,MLB Showdown $100 Dime Time [Just $0.10!] (CWS vs MIN) (6/10),110365330,7/7/21 13:10,221,87.95,$0.20 ,$0.00 ,1189,$0.10 ,$100.00 ,277
MLB,Showdown Captain Mode,2750403416,MLB Showdown $100 Dime Time [Just $0.10!] (CWS vs MIN) (7/10),110365330,7/7/21 13:10,221,87.95,$0.20 ,$0.00 ,1189,$0.10 ,$100.00 ,277
MLB,Showdown Captain Mode,2750403417,MLB Showdown $100 Dime Time [Just $0.10!] (CWS vs MIN) (8/10),110365330,7/7/21 13:10,221,87.95,$0.20 ,$0.00 ,1189,$0.10 ,$100.00 ,277
MLB,Showdown Captain Mode,2750403418,MLB Showdown $100 Dime Time [Just $0.10!] (CWS vs MIN) (9/10),110365330,7/7/21 13:10,221,87.95,$0.20 ,$0.00 ,1189,$0.10 ,$100.00 ,277
MLB,Showdown Captain Mode,2750403419,MLB Showdown $100 Dime Time [Just $0.10!] (CWS vs MIN) (10/10),110365330,7/7/21 13:10,221,87.95,$0.20 ,$0.00 ,1189,$0.10 ,$100.00 ,277
MLB,Showdown Captain Mode,2750403387,MLB Showdown $500 Quarter Jukebox [Just $0.25!] (CLE vs TB),110363086,7/7/21 12:10,1101,52,$0.00 ,$0.00 ,2317,$0.25 ,$500.00 ,536
MLB,Tiers,2749078944,MLB Tiers $300 Quarter Jukebox [Just $0.25!] (Night),110325867,7/6/21 21:38,400,73,$0.00 ,$0.00 ,1426,$0.25 ,$300.00 ,329
MLB,Classic,2749102946,MLB $10K mini-MAX [150 Entry Max] (2/4),110325757,7/6/21 19:05,188,185.25,$4.00 ,$0.00 ,23781,$0.50 ,"$10,000.00 ",5467
MLB,Classic,2749102945,MLB $10K mini-MAX [150 Entry Max] (1/4),110325757,7/6/21 19:05,403,175.35,$3.00 ,$0.00 ,23781,$0.50 ,"$10,000.00 ",5467
MLB,Classic,2749102948,MLB $10K mini-MAX [150 Entry Max] (4/4),110325757,7/6/21 19:05,11038,107.1,$0.00 ,$0.00 ,23781,$0.50 ,"$10,000.00 ",5467
MLB,Classic,2749102947,MLB $10K mini-MAX [150 Entry Max] (3/4),110325757,7/6/21 19:05,21806,60.6,$0.00 ,$0.00 ,23781,$0.50 ,"$10,000.00 ",5467
MLB,Showdown Captain Mode,2749109245,MLB Showdown $500 Quarter Jukebox [Just $0.25!] (WAS vs SD),110325825,7/6/21 22:10,1911,28.7,$0.00 ,$0.00 ,2378,$0.25 ,$500.00 ,536
MLB,Tiers,2749078927,MLB Tiers $300 Quarter Jukebox [Just $0.25!] (1/4),110325816,7/6/21 19:05,288,83,$0.50 ,$0.00 ,1426,$0.25 ,$300.00 ,329
MLB,Tiers,2749078929,MLB Tiers $300 Quarter Jukebox [Just $0.25!] (3/4),110325816,7/6/21 19:05,706,61,$0.00 ,$0.00 ,1426,$0.25 ,$300.00 ,329
MLB,Tiers,2749078928,MLB Tiers $300 Quarter Jukebox [Just $0.25!] (2/4),110325816,7/6/21 19:05,888,50,$0.00 ,$0.00 ,1426,$0.25 ,$300.00 ,329
MLB,Tiers,2749078930,MLB Tiers $300 Quarter Jukebox [Just $0.25!] (4/4),110325816,7/6/21 19:05,1228,30,$0.00 ,$0.00 ,1426,$0.25 ,$300.00 ,329
NBA,Showdown Captain Mode,2747906976,The Tomorrow War Hoops Challenge,110147395,7/6/21 21:00,24247,204.25,$0.00 ,$0.00 ,35701,$0.00 ,"$5,000.00 ",1890
NBA,Showdown Captain Mode,2747916625,Boost Mobile Power to Win Playoff Series,110171527,7/6/21 21:00,22462,204.25,$0.00 ,$0.00 ,33014,$0.00 ,"$5,000.00 ",1890
NBA,Showdown Captain Mode,2747916649,NBA Showdown $10K Quarter Jukebox [Just $0.25!] (MIL vs PHO) (1/4),110281525,7/6/21 21:00,33655,204.25,$0.00 ,$0.00 ,47562,$0.25 ,"$10,000.00 ",11410
NBA,Showdown Captain Mode,2747916650,NBA Showdown $10K Quarter Jukebox [Just $0.25!] (MIL vs PHO) (2/4),110281525,7/6/21 21:00,33655,204.25,$0.00 ,$0.00 ,47562,$0.25 ,"$10,000.00 ",11410
NBA,Showdown Captain Mode,2747916651,NBA Showdown $10K Quarter Jukebox [Just $0.25!] (MIL vs PHO) (3/4),110281525,7/6/21 21:00,33655,204.25,$0.00 ,$0.00 ,47562,$0.25 ,"$10,000.00 ",11410
NBA,Showdown Captain Mode,2747916652,NBA Showdown $10K Quarter Jukebox [Just $0.25!] (MIL vs PHO) (4/4),110281525,7/6/21 21:00,33655,204.25,$0.00 ,$0.00 ,47562,$0.25 ,"$10,000.00 ",11410
MLB,Showdown Captain Mode,2749102034,MLB Showdown $300 Quarter Jukebox [Just $0.25!] (OAK vs HOU),110325858,7/6/21 20:10,749,52.43,$0.00 ,$0.00 ,1426,$0.25 ,$300.00 ,329
MLB,Classic,2748158250,MLB $10K mini-MAX [150 Entry Max] (2/3),110288436,7/5/21 19:05,14053,82.9,$0.00 ,$0.00 ,23781,$0.50 ,"$10,000.00 ",5467
MLB,Classic,2748158249,MLB $10K mini-MAX [150 Entry Max] (1/3),110288436,7/5/21 19:05,16864,75.9,$0.00 ,$0.00 ,23781,$0.50 ,"$10,000.00 ",5467
MLB,Classic,2748158251,MLB $10K mini-MAX [150 Entry Max] (3/3),110288436,7/5/21 19:05,18825,70.9,$0.00 ,$0.00 ,23781,$0.50 ,"$10,000.00 ",5467
MLB,Showdown Captain Mode,2748176736,MLB Showdown $750 Quarter Jukebox [Just $0.25!] (WAS vs SD),110288561,7/5/21 22:10,386,76,$0.50 ,$0.00 ,3567,$0.25 ,$750.00 ,812
MLB,Tiers,2748146982,MLB Tiers $750 Quarter Jukebox [Just $0.25!] (1/4),110288521,7/5/21 19:05,132,69,$0.75 ,$0.00 ,3567,$0.25 ,$750.00 ,812
MLB,Tiers,2748146983,MLB Tiers $750 Quarter Jukebox [Just $0.25!] (2/4),110288521,7/5/21 19:05,294,65,$0.50 ,$0.00 ,3567,$0.25 ,$750.00 ,812
MLB,Tiers,2748146985,MLB Tiers $750 Quarter Jukebox [Just $0.25!] (4/4),110288521,7/5/21 19:05,1854,49,$0.00 ,$0.00 ,3567,$0.25 ,$750.00 ,812
MLB,Tiers,2748146984,MLB Tiers $750 Quarter Jukebox [Just $0.25!] (3/4),110288521,7/5/21 19:05,3251,34,$0.00 ,$0.00 ,3567,$0.25 ,$750.00 ,812
MLB,Showdown Captain Mode,2748166849,MLB Showdown $300 Quarter Jukebox [Just $0.25!] (PHI vs CHC),110288552,7/5/21 20:05,241,84.5,$0.50 ,$0.00 ,1426,$0.25 ,$300.00 ,329
MLB,Showdown Captain Mode,2748157173,MLB Showdown $100 Dime Time [Just $0.10!] (MIL vs NYM) (1/10),110300176,7/5/21 19:10,847,30.88,$0.00 ,$0.00 ,1189,$0.10 ,$100.00 ,277
MLB,Showdown Captain Mode,2748157174,MLB Showdown $100 Dime Time [Just $0.10!] (MIL vs NYM) (2/10),110300176,7/5/21 19:10,847,30.88,$0.00 ,$0.00 ,1189,$0.10 ,$100.00 ,277
MLB,Showdown Captain Mode,2748157175,MLB Showdown $100 Dime Time [Just $0.10!] (MIL vs NYM) (3/10),110300176,7/5/21 19:10,847,30.88,$0.00 ,$0.00 ,1189,$0.10 ,$100.00 ,277
MLB,Showdown Captain Mode,2748157176,MLB Showdown $100 Dime Time [Just $0.10!] (MIL vs NYM) (4/10),110300176,7/5/21 19:10,847,30.88,$0.00 ,$0.00 ,1189,$0.10 ,$100.00 ,277
MLB,Showdown Captain Mode,2748157177,MLB Showdown $100 Dime Time [Just $0.10!] (MIL vs NYM) (5/10),110300176,7/5/21 19:10,847,30.88,$0.00 ,$0.00 ,1189,$0.10 ,$100.00 ,277
MLB,Showdown Captain Mode,2748157178,MLB Showdown $100 Dime Time [Just $0.10!] (MIL vs NYM) (6/10),110300176,7/5/21 19:10,847,30.88,$0.00 ,$0.00 ,1189,$0.10 ,$100.00 ,277
MLB,Showdown Captain Mode,2748157179,MLB Showdown $100 Dime Time [Just $0.10!] (MIL vs NYM) (7/10),110300176,7/5/21 19:10,847,30.88,$0.00 ,$0.00 ,1189,$0.10 ,$100.00 ,277
MLB,Showdown Captain Mode,2748157180,MLB Showdown $100 Dime Time [Just $0.10!] (MIL vs NYM) (8/10),110300176,7/5/21 19:10,847,30.88,$0.00 ,$0.00 ,1189,$0.10 ,$100.00 ,277
MLB,Showdown Captain Mode,2748157181,MLB Showdown $100 Dime Time [Just $0.10!] (MIL vs NYM) (9/10),110300176,7/5/21 19:10,847,30.88,$0.00 ,$0.00 ,1189,$0.10 ,$100.00 ,277
MLB,Showdown Captain Mode,2748157182,MLB Showdown $100 Dime Time [Just $0.10!] (MIL vs NYM) (10/10),110300176,7/5/21 19:10,847,30.88,$0.00 ,$0.00 ,1189,$0.10 ,$100.00 ,277
MLB,Classic,2748177867,MLB $100 Dime Time [Just $0.10!] (Turbo) (5/5),110300098,7/5/21 18:05,13,117.4,$0.50 ,$0.00 ,1189,$0.10 ,$100.00 ,277
MLB,Classic,2748177864,MLB $100 Dime Time [Just $0.10!] (Turbo) (2/5),110300098,7/5/21 18:05,70,107.4,$0.30 ,$0.00 ,1189,$0.10 ,$100.00 ,277
MLB,Classic,2748177863,MLB $100 Dime Time [Just $0.10!] (Turbo) (1/5),110300098,7/5/21 18:05,379,93.2,$0.00 ,$0.00 ,1189,$0.10 ,$100.00 ,277
MLB,Classic,2748177866,MLB $100 Dime Time [Just $0.10!] (Turbo) (4/5),110300098,7/5/21 18:05,456,89.2,$0.00 ,$0.00 ,1189,$0.10 ,$100.00 ,277
MLB,Classic,2748177865,MLB $100 Dime Time [Just $0.10!] (Turbo) (3/5),110300098,7/5/21 18:05,492,88.2,$0.00 ,$0.00 ,1189,$0.10 ,$100.00 ,277
MLB,Showdown Captain Mode,2748157166,MLB Showdown $300 Quarter Jukebox [Just $0.25!] (LAD vs MIA),110288508,7/5/21 18:40,458,57.95,$0.00 ,$0.00 ,1426,$0.25 ,$300.00 ,329
MLB,Showdown Captain Mode,2748147754,MLB Showdown $100 Dime Time [Just $0.10!] (STL vs SF) (1/10),110300072,7/5/21 18:05,699,54.13,$0.00 ,$0.00 ,1189,$0.10 ,$100.00 ,277
MLB,Showdown Captain Mode,2748147755,MLB Showdown $100 Dime Time [Just $0.10!] (STL vs SF) (2/10),110300072,7/5/21 18:05,699,54.13,$0.00 ,$0.00 ,1189,$0.10 ,$100.00 ,277
MLB,Showdown Captain Mode,2748147756,MLB Showdown $100 Dime Time [Just $0.10!] (STL vs SF) (3/10),110300072,7/5/21 18:05,699,54.13,$0.00 ,$0.00 ,1189,$0.10 ,$100.00 ,277
MLB,Showdown Captain Mode,2748147757,MLB Showdown $100 Dime Time [Just $0.10!] (STL vs SF) (4/10),110300072,7/5/21 18:05,699,54.13,$0.00 ,$0.00 ,1189,$0.10 ,$100.00 ,277
MLB,Showdown Captain Mode,2748147758,MLB Showdown $100 Dime Time [Just $0.10!] (STL vs SF) (5/10),110300072,7/5/21 18:05,699,54.13,$0.00 ,$0.00 ,1189,$0.10 ,$100.00 ,277
MLB,Showdown Captain Mode,2748147759,MLB Showdown $100 Dime Time [Just $0.10!] (STL vs SF) (6/10),110300072,7/5/21 18:05,699,54.13,$0.00 ,$0.00 ,1189,$0.10 ,$100.00 ,277
MLB,Showdown Captain Mode,2748147760,MLB Showdown $100 Dime Time [Just $0.10!] (STL vs SF) (7/10),110300072,7/5/21 18:05,699,54.13,$0.00 ,$0.00 ,1189,$0.10 ,$100.00 ,277
MLB,Showdown Captain Mode,2748147761,MLB Showdown $100 Dime Time [Just $0.10!] (STL vs SF) (8/10),110300072,7/5/21 18:05,699,54.13,$0.00 ,$0.00 ,1189,$0.10 ,$100.00 ,277
MLB,Showdown Captain Mode,2748147762,MLB Showdown $100 Dime Time [Just $0.10!] (STL vs SF) (9/10),110300072,7/5/21 18:05,699,54.13,$0.00 ,$0.00 ,1189,$0.10 ,$100.00 ,277
MLB,Showdown Captain Mode,2748147763,MLB Showdown $100 Dime Time [Just $0.10!] (STL vs SF) (10/10),110300072,7/5/21 18:05,699,54.13,$0.00 ,$0.00 ,1189,$0.10 ,$100.00 ,277
MLB,Showdown Captain Mode,2747215345,MLB $30K Sunday Night Showdown [$10K to 1st] (SF vs ARI),110272113,7/4/21 21:10,435,78.05,$25.00 ,$0.00 ,2352,$15.00 ,"$30,000.00 ",514
MLB,Classic,2747215315,MLB $1K Quarter Jukebox [Just $0.25!]  (Night),110263511,7/4/21 19:08,2882,67.7,$0.00 ,$0.00 ,4756,$0.25 ,"$1,000.00 ",1104
MLB,Showdown Captain Mode,2747225849,MLB Showdown $750 Quarter Jukebox [Just $0.25!] (NYM vs NYY),110263473,7/4/21 19:08,2103,25,$0.00 ,$0.00 ,3567,$0.25 ,$750.00 ,812
MLB,Tiers,2747238841,MLB Tiers $300 Quarter Jukebox [Just $0.25!] (Afternoon) (2/2),110263433,7/4/21 16:07,236,44,$0.50 ,$0.00 ,1426,$0.25 ,$300.00 ,329
MLB,Tiers,2747238840,MLB Tiers $300 Quarter Jukebox [Just $0.25!] (Afternoon) (1/2),110263433,7/4/21 16:07,1214,22,$0.00 ,$0.00 ,1426,$0.25 ,$300.00 ,329
MLB,Classic,2747239363,MLB $1K Quarter Jukebox [Just $0.25!]  (Afternoon),110263409,7/4/21 16:07,1013,110.45,$0.50 ,$0.00 ,4756,$0.25 ,"$1,000.00 ",1104
MLB,Showdown Captain Mode,2747215331,MLB Showdown $250 Quarter Jukebox [Just $0.25!] (BOS vs OAK),110263461,7/4/21 16:07,584,66.35,$0.00 ,$0.00 ,1189,$0.25 ,$250.00 ,273
MLB,Showdown Captain Mode,2747215328,MLB Showdown $250 Quarter Jukebox [Just $0.25!] (STL vs COL),110263397,7/4/21 15:10,534,65.5,$0.00 ,$0.00 ,1189,$0.25 ,$250.00 ,273
MLB,Showdown Captain Mode,2747239390,MLB Showdown $300 Quarter Jukebox [Just $0.25!] (MIN vs KC),110263388,7/4/21 14:10,650,75.7,$0.00 ,$0.00 ,1426,$0.25 ,$300.00 ,329
MLB,Classic,2746571343,MLB 4th Of July Freedom Series Free Contest,110215659,7/4/21 13:05,6995,91.3,$0.00 ,$0.00 ,18573,$0.00 ,"$15,000.00 ",600
MLB,Classic,2747230032,MLB $25K mini-MAX [150 Entry Max],110262971,7/4/21 13:05,13604,91.3,$0.00 ,$0.00 ,29726,$1.00 ,"$25,000.00 ",6835
MLB,Classic,2747239308,MLB $10K mini-MAX [150 Entry Max] (3/4),110262973,7/4/21 13:05,11882,89.7,$0.00 ,$0.00 ,23781,$0.50 ,"$10,000.00 ",5467
MLB,Classic,2747239307,MLB $10K mini-MAX [150 Entry Max] (2/4),110262973,7/4/21 13:05,13368,85.2,$0.00 ,$0.00 ,23781,$0.50 ,"$10,000.00 ",5467
MLB,Classic,2747239309,MLB $10K mini-MAX [150 Entry Max] (4/4),110262973,7/4/21 13:05,13762,84.3,$0.00 ,$0.00 ,23781,$0.50 ,"$10,000.00 ",5467
MLB,Classic,2747239306,MLB $10K mini-MAX [150 Entry Max] (1/4),110262973,7/4/21 13:05,15649,78.45,$0.00 ,$0.00 ,23781,$0.50 ,"$10,000.00 ",5467
MLB,Tiers,2747229494,MLB Tiers $750 Quarter Jukebox [Just $0.25!] (2/4),110263361,7/4/21 13:05,579,69,$0.50 ,$0.00 ,3567,$0.25 ,$750.00 ,812
MLB,Tiers,2747229496,MLB Tiers $750 Quarter Jukebox [Just $0.25!] (4/4),110263361,7/4/21 13:05,579,69,$0.50 ,$0.00 ,3567,$0.25 ,$750.00 ,812
MLB,Tiers,2747229493,MLB Tiers $750 Quarter Jukebox [Just $0.25!] (1/4),110263361,7/4/21 13:05,2101,36,$0.00 ,$0.00 ,3567,$0.25 ,$750.00 ,812
MLB,Tiers,2747229495,MLB Tiers $750 Quarter Jukebox [Just $0.25!] (3/4),110263361,7/4/21 13:05,2242,34,$0.00 ,$0.00 ,3567,$0.25 ,$750.00 ,812
MLB,Showdown Captain Mode,2747230115,MLB Showdown $400 Quarter Jukebox [Just $0.25!] (SD vs PHI),110263370,7/4/21 13:05,694,62.5,$0.00 ,$0.00 ,1829,$0.25 ,$400.00 ,442
MLB,Showdown Captain Mode,2747224936,MLB Showdown $500 Quarter Jukebox [Just $0.25!] (LAD vs WAS),110263352,7/4/21 11:05,2301,0,$0.00 ,$0.00 ,2378,$0.25 ,$500.00 ,536
GOLF,Classic,2743404887,PGA 4th Of July Freedom Series Free Contest (PGA TOUR),110068578,7/1/21 6:45,9432,417.5,$0.00 ,$0.00 ,29957,$0.00 ,"$15,000.00 ",600
MLB,Showdown Captain Mode,2746063583,MLB Showdown $400 Quarter Jukebox [Just $0.25!] (SF vs ARI),110227123,7/3/21 22:10,201,77,$0.50 ,$0.00 ,1902,$0.25 ,$400.00 ,442
MLB,Classic,2746077719,MLB $20K mini-MAX [150 Entry Max],110227057,7/3/21 19:15,10475,77.8,$0.00 ,$0.00 ,23781,$1.00 ,"$20,000.00 ",5467
MLB,Tiers,2746086622,MLB Tiers $400 Quarter Jukebox [Just $0.25!] (1/3),110227154,7/3/21 19:15,608,60,$0.00 ,$0.00 ,1902,$0.25 ,$400.00 ,442
MLB,Tiers,2746086624,MLB Tiers $400 Quarter Jukebox [Just $0.25!] (3/3),110227154,7/3/21 19:15,1192,47,$0.00 ,$0.00 ,1902,$0.25 ,$400.00 ,442
MLB,Tiers,2746086623,MLB Tiers $400 Quarter Jukebox [Just $0.25!] (2/3),110227154,7/3/21 19:15,1664,33,$0.00 ,$0.00 ,1902,$0.25 ,$400.00 ,442
MLB,Showdown Captain Mode,2746063578,MLB Showdown $400 Quarter Jukebox [Just $0.25!] (STL vs COL),110227186,7/3/21 21:10,1493,23,$0.00 ,$0.00 ,1628,$0.25 ,$400.00 ,442
NBA,Showdown Captain Mode,2745191499,NBA 4th Of July Freedom Series Free Contest (MIL vs ATL),110183824,7/3/21 20:30,87,266.38,$0.00 ,$25.00 ,31031,$0.00 ,"$15,000.00 ",600
NBA,Showdown Captain Mode,2745182362,NBA Showdown $10K Quarter Jukebox [Just $0.25!] (MIL vs ATL) (1/4),110198519,7/3/21 20:30,167,266.38,$1.84 ,$0.00 ,47562,$0.25 ,"$10,000.00 ",11410
NBA,Showdown Captain Mode,2745182363,NBA Showdown $10K Quarter Jukebox [Just $0.25!] (MIL vs ATL) (2/4),110198519,7/3/21 20:30,167,266.38,$1.84 ,$0.00 ,47562,$0.25 ,"$10,000.00 ",11410
NBA,Showdown Captain Mode,2745182364,NBA Showdown $10K Quarter Jukebox [Just $0.25!] (MIL vs ATL) (3/4),110198519,7/3/21 20:30,167,266.38,$1.84 ,$0.00 ,47562,$0.25 ,"$10,000.00 ",11410
NBA,Showdown Captain Mode,2745182365,NBA Showdown $10K Quarter Jukebox [Just $0.25!] (MIL vs ATL) (4/4),110198519,7/3/21 20:30,167,266.38,$1.84 ,$0.00 ,47562,$0.25 ,"$10,000.00 ",11410
MLB,Showdown Captain Mode,2746063570,MLB Showdown $400 Quarter Jukebox [Just $0.25!] (BOS vs OAK),110227170,7/3/21 19:15,406,66,$0.50 ,$0.00 ,1902,$0.25 ,$400.00 ,442
MLB,Classic,2746086768,MLB $2K Quarter Jukebox [Just $0.25!] (Early) (2/2),110227029,7/3/21 16:05,45,169.4,$2.00 ,$0.00 ,9512,$0.25 ,"$2,000.00 ",2266
MLB,Classic,2746086767,MLB $2K Quarter Jukebox [Just $0.25!] (Early) (1/2),110227029,7/3/21 16:05,531,139.3,$0.75 ,$0.00 ,9512,$0.25 ,"$2,000.00 ",2266
MLB,Tiers,2746063537,MLB Tiers $400 Quarter Jukebox [Just $0.25!] (Early) (1/2),110227146,7/3/21 16:05,84,82,$0.75 ,$0.00 ,1902,$0.25 ,$400.00 ,442
MLB,Tiers,2746063538,MLB Tiers $400 Quarter Jukebox [Just $0.25!] (Early) (2/2),110227146,7/3/21 16:05,415,62,$0.50 ,$0.00 ,1902,$0.25 ,$400.00 ,442
MLB,Showdown Captain Mode,2746086655,MLB Showdown $400 Quarter Jukebox [Just $0.25!] (SD vs PHI),110227138,7/3/21 16:05,1592,27,$0.00 ,$0.00 ,1803,$0.25 ,$400.00 ,442
MLB,Showdown Captain Mode,2746077165,MLB Showdown $400 Quarter Jukebox [Just $0.25!] (TB vs TOR),110227130,7/3/21 15:07,1036,49,$0.00 ,$0.00 ,1902,$0.25 ,$400.00 ,442
MLB,Classic,2746077091,MLB $500 Quarter Jukebox [Just $0.25!] (Brunchtime),110227100,7/3/21 13:05,880,83.1,$0.00 ,$0.00 ,2378,$0.25 ,$500.00 ,536
MLB,Showdown Captain Mode,2746086598,MLB Showdown $500 Quarter Jukebox [Just $0.25!] (NYM vs NYY),110227108,7/3/21 13:05,992,62.53,$0.00 ,$0.00 ,2378,$0.25 ,$500.00 ,536
MLB,Showdown Captain Mode,2745528397,MLB Showdown $100 Dime Time [Just $0.10!] (TEX vs SEA) (1/10),110198157,7/2/21 22:10,133,76.03,$0.20 ,$0.00 ,1189,$0.10 ,$100.00 ,277
MLB,Showdown Captain Mode,2745528398,MLB Showdown $100 Dime Time [Just $0.10!] (TEX vs SEA) (2/10),110198157,7/2/21 22:10,133,76.03,$0.20 ,$0.00 ,1189,$0.10 ,$100.00 ,277
MLB,Showdown Captain Mode,2745528399,MLB Showdown $100 Dime Time [Just $0.10!] (TEX vs SEA) (3/10),110198157,7/2/21 22:10,133,76.03,$0.20 ,$0.00 ,1189,$0.10 ,$100.00 ,277
MLB,Showdown Captain Mode,2745528400,MLB Showdown $100 Dime Time [Just $0.10!] (TEX vs SEA) (4/10),110198157,7/2/21 22:10,133,76.03,$0.20 ,$0.00 ,1189,$0.10 ,$100.00 ,277
MLB,Showdown Captain Mode,2745528401,MLB Showdown $100 Dime Time [Just $0.10!] (TEX vs SEA) (5/10),110198157,7/2/21 22:10,133,76.03,$0.20 ,$0.00 ,1189,$0.10 ,$100.00 ,277
MLB,Showdown Captain Mode,2745528402,MLB Showdown $100 Dime Time [Just $0.10!] (TEX vs SEA) (6/10),110198157,7/2/21 22:10,133,76.03,$0.20 ,$0.00 ,1189,$0.10 ,$100.00 ,277
MLB,Showdown Captain Mode,2745528403,MLB Showdown $100 Dime Time [Just $0.10!] (TEX vs SEA) (7/10),110198157,7/2/21 22:10,133,76.03,$0.20 ,$0.00 ,1189,$0.10 ,$100.00 ,277
MLB,Showdown Captain Mode,2745528404,MLB Showdown $100 Dime Time [Just $0.10!] (TEX vs SEA) (8/10),110198157,7/2/21 22:10,133,76.03,$0.20 ,$0.00 ,1189,$0.10 ,$100.00 ,277
